id,text,true_label,pred_label,p_positive,error_type
HLMD_6464,"<table><tr><td>By Zainullah Stanikzai on 17 April 2018</td></tr><tr><td>LASHKARGAH (Pajhwok): Surveys and design work for two major dams in insecure districts of southern Helmand province have been launched, the minister of energy and water said on Tuesday.Ali Ahmad Usmani, during his trip to Helmand province, said the design and surveys for the hydropower schemes had been undertaken in different parts of the country.""The Musa Qala and Nawzad dams are part of the design and survey process,"" he said, hoping with the construction of the hydropower dams, water shortage and power supply issues of the districts would be resolved and the agriculture sector strengthened.He said an agreement on adding four turbines to the Kajaki dam had been signed. Work on dealing with technical issues related to Helmand's Nahr-i-Saraj canal was underway, the minister announced.Governor Hayatullah Hayat said the dam surveys and design work in Musa Qala and Nawzad were being carried out in line with a presidential order. 
With the construction of the dams, he said, the water flowing into Iran would be harnessed.He claimed residents of the localities had pledged providing security for the hydropower projects. Most of Helmand's districts, including Musa Qala and Nawzad, have long been under Taliban control.nh/mud</td></tr></table>
http://imgs.syndigate.info/39/66/44/152397037146.jpg

Load-Date: April 17, 2018",N,Y,0.94815457,false_positive
,"The following information was released by the New York State Department of Environmental Conservation (DEC):
New York State Department of Environmental Conservation (DEC) Commissioner Pete Grannis today applauded a new agreement that will help protect fish from the stresses of high temperatures in the Delaware River Basin this summer by clearing the way for more cold water releases from the Cannonsville Reservoir. The agreement will also improve habitat by reducing unnatural fluctuations in reservoir releases.
Approved by New York, Delaware, New Jersey, Pennsylvania, and the City of New York, the accord calls for a substantial increase in the amount of cold water released to the West Branch of the Delaware River from the Cannonsville Reservoir compared to last year while continuing to provide that water releases be scaled back if drought conditions arise.
""The Delaware River Basin is a critical watershed that supports diverse wildlife habitat and a drinking water supply for millions of people,"" Commissioner Grannis said. ""The agreement furthers a critical balance I have directed my staff to pursue - safeguarding the water supply needs of residents, mitigating peak floods, and protecting critical fish habitat. We look forward to working with our Delaware River Basin partners on ways to continually enhance these important priorities.""
New York City's Cannonsville Reservoir is located on the West Branch of the Delaware River in Delaware County, New York. Placed into service in 1964, it is nearly 4,800 acres in size and holds 95.7 billion gallons at full capacity.
Cold water released from the reservoir bottom will help the renowned trout fishery by reducing thermal stress caused by summer's warmer temperatures. Absent prolonged drought conditions, the agreement increases base water releases by up to 25 percent over last year - to 325 cubic feet per second - for most of this summer. The agreement announced today will also help reduce unnaturally large and frequent river flow fluctuations - known as the ""yo-yo effect."" These fluctuations can occur as a result of reservoir releases being made to meet Delaware River flow objectives in downstream states -- but constantly rising and falling river levels can be detrimental to aquatic habitat.
In order to ensure protection of the public water supply, the reservoir releases will be reduced if drought conditions arise.
The modified agreement announced today is a result of the collaborative efforts of the responsible government agencies involved who adopted a comprehensive Flexible Flow Management Program (FFMP) in 2007 that governs Delaware River Basin reservoir diversions and releases under the terms of a 1954 U.S. Supreme Court Decree. Among other things, the FFMP is designed to provide safe and reliable supplies of water essential to serve the needs of over 17 million people who depend on water from the New York City's Cannonsville, Pepacton and Neversink Reservoirs and their tailwaters.
An advantage of the FFMP is the ability to adapt releases in response to new information and as scientific understanding improves. In cooperation with its partners, DEC will continue to actively promote an improved water release program through an adaptive management process that is based on ongoing monitoring and assessments.
The FFMP and its associated agreements may be accessed at the United Sates Geologic Survey Office of the Delaware River Master website, http://water.usgs.gov/osw/odrm/ .

Load-Date: June 4, 2009",N,Y,0.6317079,false_positive
JORD_42838,"Israel is massively exploiting  the resources in the Jordan Valley and the Dead Sea by allocating  excessive water resources to Jewish settlers in the West Bank, a  report by Israeli nonprofit organization B'tselem said Thursday. 
    The report, titled ""Dispossession and exploitation"", said that  ""Israel has taken over most of the water sources in the area,  allocating almost all derived water to settlements: 9,400 settlers  are allocated 45 million cubic-meter water a year from drillings,  from the Jordan River, from treated wastewater, and from  artificial water reservoirs."" 
    The amount equals to ""almost one third of the consumption of  the entire West Bank Palestinian population,"" according to the  report. 
    ""This report took six months of research and a lot of the  information we provide was given to us by the Civil  Administration, "" B'tselem spokeswoman Sarit Michail told Xinhua  on Thursday, ""and the core of the situation is that Israel  discriminates against the Palestinians on the water resources."" 
    In a joint effort with the Palestinian Water Authority,  researchers of B'tselem found that ""80 percent of all the joint  water resources go to Israel, and they clearly favor settlers in  the West Bank,"" Michail explained. 
    ""The settlers use the water to farm successfully while the  Palestinian farmers can only grow crops that aren't that  profitable because they don't get enough water to irrigate,"" she  added. 
    No local Israeli authorities or communities were available for  comments. 
    The report also pointed out that Israel is trying to annex  large swaths of lands by turning them into the state lands,  military firing zones or natural reserves, and controls 77 percent  of the land now. 
    ""In the last two years, the Civil Administration has repeatedly  demolished structures in Bedouin communities located in the  closed- off areas,"" the report said, ""even though some were  established before 1967. Municipal boundaries of settlements  cordon off 12 percent of the area, including the entire northern  shore of the Dead Sea."" 
    With the publication of this report, B'tselem expects the  Israeli authorities to evacuate the settlements in the area and  equally distribute the available water. 
    B'tselem, the Israeli Information Center for Human Rights in  the Occupied Territories, is an Israeli organization that aims to  ""document and educate the Israeli public and policymakers about  human rights violations in the occupied territories,"" according to  the organization's website.  

Load-Date: May 14, 2011",N,Y,0.9309621,false_positive
ARAL_3799,"GEF Project ID
10716
Country
Global
Implementing Agencies
United Nations Environment Programme
Approval FY
2022
Status
Project Approved
Region
Global
Executing Agencies
World Health Organization (WHO)
GEF Period
GEF - 7
Project Type
Full-size Project
Focal Areas
Chemicals and Waste
Funding Source
GEF Trust Fund
To eliminate uncontrolled releases of mercury from healthcare settings
Project completion date : 2024-12-31 12:00:00 
Major organization : WORLD HEALTH ORGANIZATION (WHO)
Address : Avenue Appia 20
1211 Geneva
Country :Switzerland
Financier : GLOBAL ENVIRONMENT FACILITY (GEF),UNITED NATIONS ENVIRONMENT PROGRAMME (UNEP),
Financier address : Global Environmental Facility (GEF)
1818 H Street, NW, MSN G6-602
Washington, DC 20433 USA
Tel: (202) 473-0508
Fax: (202) 522-3240/3245

Load-Date: November 25, 2022",N,Y,0.57128835,false_positive
SALW_1276,"Text of report in English by Thailand-based Myanmar publication Irrawaddy website on 18 August
Describing the potential for earthquakes, military conflict, displacement and damage to agriculture, 26 Shan civil society and environmental organisations have called for an immediate halt to major dam projects planned for construction on the Salween River.
The community demands were outlined in an open letter to State Counsellor Aung San Suu Kyi and delivered on Wednesday [18 August].
Suu Kyi is currently on a five-day state visit to China to discuss bilateral relations, and likely, planned China-backed hydropower initiatives in Burma.
The letter described how such hydropower dams on the Salween River would block water flow and create hardship for those who rely on the waterway, particularly for agriculture, in Burma, Thailand and China.
In Shan State alone, environmental rights groups estimate that 170 villages-with a population of over 10,000 people-would suffer displacement or damage to their farms due to the impact of damming the Salween.
""We urge the new government make these decisions very carefully, because, for us, the disadvantages of the dams are greater than the advantages,"" said Nang Kham Mai, the campaign coordinator with Action for Shan State Rivers, one of the organisations behind the letter to Suu Kyi.
The statement comes after the Burmese government confirmed plans on Friday to go ahead with the proposed Salween dam projects, those of which in Shan State are expected to collectively generate nearly 10,000 megawatts of electricity, but an estimated 90 per cent will be exported to neighbouring countries.
""Coming only weeks before the planned 21st Century Panglong Conference, this green light to the Salween dams is highly worrying,"" the letter stated, referring to the upcoming Union Peace Conference scheduled to begin on 31 August in Naypyidaw.
A ""unilateral decision"" on the part of the government to continue the construction of the dams is effectively ignoring local communities' right to determine the use of their own natural resources, the letter continued, describing the move as an unwelcome start to the upcoming peace conference.
The organisations also described how exported electric power obtained from the Salween dams would not address Burma's own energy needs, rendering the projects impractical for domestic communities.
""The government will merely distribute 10 per cent [of the electricity] to locals. So it is hard to say what the locals' benefits are,"" Kham Mai said.
Highlighting the decades-long conflict between the Burma Army and ethnic armed groups which has plagued the Salween River region, the letter's signatories warned that unpopular hydropower projects could exacerbate unrest in the area.
Between the Burma and ethnic Shan armies, ""territory designation [around the dam sites] could become a big problem,"" added Kham Mai.
Dam locations also coincide with an earthquake fault line. This alone, Kham Mai said, makes these projects ""too risky to construct.""
Stretching more than 1,700 miles, the Salween River is one of the world's longest waterways, flowing through Yunnan in China, and Shan, Karenni, Karen and Mon states in Burma.
Ethnic minority communities in eastern Burma have consistently objected to plans to build dams on the river, which are planned for Shan and Karen states, specifically.
""In the interests of ethnic reconciliation and environmental sustainability, we therefore strongly urge you to immediately cancel the Salween dams,"" the letter to Suu Kyi said.
Source: Irrawaddy website in English 18 Aug 16

Load-Date: August 19, 2016",N,Y,0.993807,false_positive
HLMD_6621,"Afghanistan, June 21 -- According to an official from the Ministry of Energy and Water, Afghanistan and Iran have resolved their water-sharing disagreement and struck an agreement on the Helmand water pact.
The Ministry of Energy and Water said that the water of the Helmand River will be shared with Iran this year, in accordance with the Helmand Water Treaty signed between the two countries in 1973.
The Helmand River has been the major focus of a developing dispute between Afghanistan and Iran regarding water rights and the construction of Kamal Khan dam.
The Iranian government claimed that damming the Helmand will harm the environment, particularly in Iran's water-stressed border region with Afghanistan.
The Afghan government, on the other hand, claimed that the dams are being built to maintain water security in accordance with the 1973 water treaty with Iran.
An official from the Ministry of Energy and Water said, ""The two sides called for the implementation of the treaty as the problem was within the area covered by the treaty.""
Kabul and Tehran agreed in 1973 to share water from the Helmand River at a rate of 26 cubic meters per second, or 850 million cubic meters per year.
The Ministry is also intending to resume construction of the Kamal Khan dam, in south-western Afghanistan, to regulate the Helmand River's water, according to the official.
Although Afghanistan is considered to be a ""self-sufficient"" country in terms of its waters, but the lack of water infrastructure has rendered Afghanistan to have ""one of the lowest levels of water storage capacity in the world.""
Saqalain Eqbal is an Online Editor for Khaama Press. He is a Law graduate from The American University of Afghanistan (AUAF).
View all posts
Published by HT Digital Content Services with permission from Khaama Press. For any query with respect to this article or any other content requirement, please contact Editor at contentservices@htlive.com

Load-Date: June 21, 2022",N,Y,0.9837225,false_positive
ARAL_4577,"The Research Institute of Environment and Nature Protection Technologies under the Ministry of Natural Resources of the Republic of Uzbekistan is implementing a new grant project in cooperation with the South Korean company ""Geostory"".
This project was funded by the South Korean Institute of Environmental Industry and Technology (KEITI). The project aims to establish a smart water pollution management system and an Environmental Monitoring Center in the Chirchik River basin.
The representatives of the ""Geostory"" company are currently in Uzbekistan. The purpose of the visit is to determine the priorities of cooperation in introducing an intelligent water resources management system and establishing an environmental monitoring centre. (Uzreport/Business World Magazine)

Load-Date: May 22, 2023",N,Y,0.97684664,false_positive
JORD_47541,"Link to Story
Ramallah, Sept. 19 (Petra) -- Israeli occupation forces on Thursday closed water supply holes feeding homes of Palestinian citizens in the village of Bardala in the occupied northern Jordan Valley.
The village council said in a statement that occupation forces raided the area and closed a number of water holes that feed the citizens, without mentioning the reasons.
RZ
19/09/2019 11:38:08
MENAFN1909201901170000ID1099024599

Load-Date: December 18, 2019",N,Y,0.9744348,false_positive
ARAL_13486,"European Council President Donald Tusk did a tour of three Central Asia countries last week, including Tajikistan, where the melting Pamir Glaciers illustrate the impact of climate change and the difficulties of water management in this part of the world.
Tusk visited Tajikistan on 30 May, Kazakhstan on 31 May and Uzbekistan on 1 June. The visit comes two weeks after the Commission tabled its new strategy for the region, setting out a fresh vision for a stronger partnership with the five countries of Central Asia: Kazakhstan, the Kyrgyzstan, Tajikistan; Turkmenistan and Uzbekistan.
An important element of this strategy, which is expected to be adopted at the ministerial level this month, is water resilience.
Central Asia is facing increasingly severe environmental challenges. The combined impact of climate change, which has started to reduce water flows by shrinking the glaciers that feed Central Asian rivers, and rapid population growth is likely to exacerbate some of the region's problems, with implications for economic development, security and migration.
The EU is offering help to the region to turn these challenges into opportunities.
Tusk is the first Council president to visit Tajikistan, a mountainous country bordering Afghanistan.
The Council president praised his host, the President of Tajikistan Emomali Rahmon, for his role in the political stabilisation of Tajikistan and the whole region. ""Because of geography, your efforts are much more important than only in this local, regional context. In fact, today, your efforts, your activities, impact also in a global context,"" Tusk stressed.
After a visit to Sarez lake, Tusk said he was impressed by the beauty but also by the visible impact of climate change.
""This is not only a major concern for your country, but for the region and the whole world. The EU remains committed to fighting climate change. And I am sure Tajikistan will be the best partner in this,"" the Council President said.
Tajikistan, just like Kyrgyzstan, is an ""upstream"" country, while Kazakhstan and Uzbekistan are ""downstream"" countries. Uzbekistan, Central Asia's most populous country, depends on the rivers that rise in Kyrgyzstan and Tajikistan to irrigate farmland.
Under the former leader of Uzbekistan, Islam Karimov, the Rogun dam in Tajikistan was seen almost as a ""casus belli"".
But under the new leader, Shavkat Mirziyoyev, regional cooperation in the region was resuscitated. In Tashkent, Tusk praised Mirziyoyev for playing ""a big role in the much-improved cooperation in the region"".
In Kazakhstan, which is preparing for a presidential election, Tusk discussed with the incumbent President Kassym-Jomart Tokayev the ongoing political transition, since the first Kazakh president, Nursultan Nazarbayev, stepped down last March.
The country has concluded with the EU an Enhanced Partnership and Cooperation Agreement, which is soon to be ratified by all EU member states and which the EU is already implementing.
""This is also a good basis to address regional challenges, like violent extremism or environmental issues"", Tusk said.
By Georgi Gotev for            EurActiv.

Load-Date: June 4, 2019",N,Y,0.5834407,false_positive
SALW_1290,"Ethnic Karenni, Shan and Mon environmental activists have voiced deep concern with the Burmese government's plan to press ahead with the construction of hydropower dams on the Salween river, claiming that the dams will destroy the livelihoods of their communities.
According to the Irrawaddy, their concern was raised at a press conference held in Rangoon on Wednesday. The environmental groups claimed that U Htein Lin, permanent secretary of the Ministry of Electricity and Energy said during a closed-door meeting in Naypyidaw in August that in order to fulfil Burma's energy needs, dam projects should go ahead on the Salween river.
Six dams are planned for the Salween river - for in Shan state in Kunlong, Nong Pha, Mongton and Manntaung, one in Yawthit in Karenni state and another in Hatgyi in Karen state.
Last month, the Shan state government ordered the suspension of the planned dam projects in the state, pending a government investigation. However, under Burma's largely centralized form of governance, the Shan state government does not have the authority to halt the dam projects.
China and Thailand are both interested in the Shan state's dam projects.
The undammed Salween river is one of the longest free-flowing rivers in the world, flowing from the Tibetan plateau through largely mountainous territory in China, Burma and Thailand, before draining into the Andaman Sea of Burma. Its basin is home of about 7 million people and extensive biodiversity. - Thai PBS

Load-Date: September 11, 2016",N,Y,0.993807,false_positive
ALSK_19121,"ST. JOHN'S, N.L. - Perhaps no one was more cautiously thrilled than Tom Marshall to hear Thursday that Canada's top court will review the long disputed Churchill Falls hydro deal - a case that could reap big money for a cash-strapped province.
The former premier of Newfoundland and Labrador was justice minister seven years ago when he read a collection of legal opinions. They offered hope that there might be a way to win one of the most bitter political feuds in the country: the fight over wildly lopsided benefits from the Churchill Falls hydroelectric dam and power station in Labrador.
Terms of the 65-year contract signed in 1969 have so far delivered about $27.5 billion for Hydro-Quebec versus $2 billion for Newfoundland and Labrador. 
If the Supreme Court of Canada rules the deal should be reopened, it could mean a massive windfall in a province that desperately needs one.
""We're not asking for the contract to be cancelled,"" Marshall said in an interview. ""We're asking the court to order Hydro-Quebec to renegotiate the contract with us and, if they don't, that the court itself establish a new contract.
""It would give us the fairness that the people of the province have always wanted.""
A spokesman for Hydro-Quebec said Thursday it's ""unfortunate that both parties are devoting so much energy to litigation rather than looking into more constructive avenues.""
""The courts have always found in favour of Hydro-Quebec with respect to its position to uphold the 1969 contract,"" Serge Abergel said in an emailed statement.
Under the deal, Hydro-Quebec agreed to buy almost all the energy generated by the hydroelectric plant it financed on the Churchill River in Labrador.
The contract set a fixed price for the energy that would decrease in stages over time.
At issue in this latest legal argument is whether Hydro-Quebec has a ""good faith"" obligation to take into account how electricity markets have changed since 1969, Marshall said.
""When you have long contracts, in many cases the circumstances that existed when you entered into them have changed, and changed substantially. That's what happened here.""
The case draws on legal opinions based on civil law in Germany and France, Marshall said.
""We all owe a duty, especially in long contracts, of good faith to each other - not only at the time we started, when we entered into it, but when we execute it over its long term.""
Still, Marshall is realistic about the prospects of the case. Various aspects of the contract have already been argued before the highest court on different legal principles, twice, without success.
""There's never a guarantee you're going to win, especially when a new law would have to be made here.""
This most recent court challenge began seven years ago.
Churchill Falls (Labrador) Corp. Ltd. - whose parent company is Crown corporation Nalcor Energy - went to Quebec Superior Court in 2010. It argued, without success, that profits of such magnitude from electricity were unforeseen in 1969 and that Hydro-Quebec had a duty to renegotiate the contract.
The Quebec Court of Appeal upheld the 2014 lower court ruling, agreeing the provincially owned power utility has no obligation to reopen the agreement.
Under the 1969 terms, Hydro-Quebec may purchase the electricity at low prices before reselling it at much higher values on the domestic market and for export.
The legal challenge said the contract was unfair and essentially broken by ""unpredictable events"" that have transformed energy sales.
But the five Quebec Court of Appeal judges rejected those arguments.
""It is inappropriate to re-examine the parties' circumstances when they signed the contract,"" they ruled. ""The uncontradicted evidence establishes that they knew that the price of hydroelectric power was subject to fluctuation but they voluntarily agreed to fix the price.""
The court also found the general principle of ""good faith,"" as found in Quebec's civil code, doesn't apply to Churchill Falls as the contract has remained ""profitable"" for Newfoundland.
Siobhan Coady, natural resources minister for Newfoundland and Labrador, welcomed news that the Supreme Court of Canada will take another look.
""That would be of tremendous financial benefit,"" she said of a potential win. Public spending soared during an offshore oil boom and the province has suffered punishing fiscal hits since prices dropped. It faces years of deficits and escalating net debt.
For now, Coady said the high court hearing, expected sometime in the next year, must play out.
""This has been a very long process.""
Follow @suebailey on Twitter.

Load-Date: April 23, 2017",N,Y,0.9429286,false_positive
ARAL_4133,"Link to Image
Link to Story
BAKU, Azerbaijan, May 19. Asian InfrastructureInvestment Bank (AIIB) is going to allocate a fund in the amount of$500 million for the construction of the Rogun hydroelectric powerplant (HPP) in Tajikistan, trend reports with reference to the press service ofthe Tajik president.The allocation of funds was announced by the president of(AIIB), Jin Liqun, at a meeting with the President of TajikistanEmomali Rahmon on May 17 in Beijing.
Following the meeting, the sides discussed further financing thedevelopment of green infrastructure in the transport, energy,housing, and communal services sectors.
The necessity to strengthen relations, attract more capital topriority projects for the development of infrastructure, industry,and private sector, increase economic activity, and supportentrepreneurship was emphasized.
The parties also touched upon the issues of financing projectsfor the processing of agricultural products and minerals,emphasizing that Tajikistan has opportunities and resources fortheir implementation.
At the meeting, the president of Tajikistan and the president ofAIIB also discussed climate change, the lack of drinking water, theimpact of these factors on the economies of countries and theinitiatives of Tajikistan on water and climate, and theconservation of glaciers.
Rogun HPP is under construction on the Vakhsh River in the PamirMountains in Tajikistan, with an estimated capacity of 3,780 mW. Itwill be the biggest hydropower station in the country. The powerplant is planned to achieve full operational capacity in 2028 andgenerate 13,300 GWh of electricity per year.
MENAFN19052023000187011040ID1106274856

Load-Date: August 5, 2023",N,Y,0.96538115,false_positive
ARAL_1319,"Uzbek delegation consisting of representatives of the Foreign Ministry, the Ministry of Agriculture and Water 
Resources and the Ecological Movement of Uzbekistan took part in a meeting of senior officials of Central Asia, 
organized by the UN Regional Centre for Preventive Diplomacy for Central Asia (UNRCCA) in the capital of Austria 
- Vienna.
The participants considered issues of interpretation and effective application of the basic principles of international 
law in the field of transboundary water resources management and discussed mechanisms of their implementation 
in order to strengthen further cooperation in the Aral Sea basin, the Uzbek Foreign Ministry's press service 
reported.
The event was also attended by representatives from Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, the 
Executive Board of the International Fund for Saving the Aral Sea, the World Bank, the Economic Commission for 
Europe of the United Nations, UNDP, UNRCCA, as well as experts and consultants in the field of transboundary 
water management.Copyright CA-NEWS.org, 2014 Provided by Syndigate.info, an Albawaba.com company
Load-Date: March 14, 2014",N,Y,0.99903023,false_positive
ARAL_14237,"ASHGABAT, Turkmenistan, Dec. 13
By Huseyn Hasanov - Trend:
The US Agency for International Development (USAID)'s Smart Waters program, implemented by Central Asia Regional Environmental Center (CAREC), in cooperation with the International Fund for Saving the Aral Sea (IFAS) handed over a $170,000 dredger to the State Committee on Water Management in Tashkopri, the south-east settlement of Mary province, Turkmenistan.
The dredger purchased by USAID will be used by Mary province water management authorities to clean up the Murgap river. It will help prevent flooding in the densely populated Mary province. It will also help prevent mud deposits in the Mary province's water reservoir.
The US Ambassador Matthew S. Klimow highlighted the Government of Turkmenistan's successful adoption of a new Water Code that facilitated the implementation of Integrated Water Resource Management, a holistic approach to water management including considerations of environmental and economic development impact.
This approach encourages the participation of people from local communities in implementing water management solutions. In his remarks, Ambassador Klimow highlighted that the dredger will contribute to the efficient management of water that will benefit over a million people residing in Mary province.
The USAID-funded Smart Waters project is a five-year program designed to help the five countries of Central Asia and Afghanistan deepen their technical skills in water management, facilitate community dialogue at transboundary rivers, and build a cadre of professionals, capable of managing shared water resources.

Load-Date: December 26, 2019",N,Y,0.9603612,false_positive
